person_id,household_id,person_weight,age,sex,employed,studies,has_license,has_pt_subscription,number_of_trips,departement_id,trip_weight,number_of_vehicles,number_of_bikes,is_passenger,socioprofessional_class,commune_id,zone_fine_id,work_study_zone_fine_id,car_availability,bike_availability
2,1,37.22053,25,female,True,False,False,True,4,59,37.22053,1,1,False,41,59350,00101002,112012.0,True,True
3,2,63.44084,18,male,True,False,False,False,5,59,63.44084,0,1,False,56,59350,00101002,101101.0,False,True
4,3,63.44084,21,female,True,False,True,False,4,59,63.44084,1,0,False,88,59350,00101002,888888.0,True,False
5,4,49.31612,23,male,False,True,True,True,4,59,49.31612,0,0,False,86,59350,00101002,125302.0,False,False
7,5,63.44084,20,male,False,True,True,False,2,59,63.44084,0,0,False,87,59350,00101004,150008.0,False,False
8,6,37.22053,34,male,True,False,False,False,3,59,37.22053,0,0,False,32,59350,00101004,102011.0,False,False
9,6,37.22053,30,female,True,False,False,False,4,59,37.22053,0,0,False,36,59350,00101004,101002.0,False,False
11,7,94.31228,41,female,False,False,True,False,14,59,94.31228,1,2,False,36,59350,00101004,aaaaa,True,True
12,7,27.51308,14,male,False,True,False,False,7,59,27.51308,1,2,False,85,59350,00101004,103301.0,True,True
13,7,27.51308,11,female,False,True,False,False,8,59,27.51308,1,2,False,84,59350,00101004,105015.0,True,True
14,8,47.88093,32,male,False,False,True,True,4,59,47.88093,0,1,False,47,59350,00101004,aaaaa,False,True
15,9,47.88093,28,female,False,False,True,False,3,59,47.88093,1,0,False,81,59350,00101005,aaaaa,True,False
16,10,63.44084,22,female,False,True,True,True,2,59,63.44084,0,0,False,86,59350,00101005,125301.0,False,False
17,11,57.146269999999994,42,male,True,False,True,True,4,59,57.146269999999994,1,1,False,36,59350,00101006,130801.0,True,True
18,12,63.44084,18,female,False,True,True,True,6,59,63.44084,0,1,False,86,59350,00101006,109301.0,False,True
19,13,63.44084,22,male,True,False,True,False,2,59,63.44084,0,1,False,86,59350,00101006,119006.0,False,True
20,14,63.44084,19,female,False,True,False,True,2,59,63.44084,0,0,False,86,59350,00101006,130202.0,False,False
21,15,54.82357,78,male,False,False,True,False,7,59,54.82357,0,0,False,31,59350,00101006,aaaaa,False,False
22,15,54.82357,68,female,False,False,True,False,0,59,54.82357,0,0,False,32,59350,00101006,aaaaa,False,False
23,16,63.44084,18,female,False,True,False,True,7,59,63.44084,0,0,False,85,59350,00101006,119301.0,False,False
24,17,54.82357,67,male,False,False,False,False,2,59,54.82357,0,0,False,32,59350,00101006,aaaaa,False,False
25,17,37.22053,27,male,False,False,False,False,4,59,37.22053,0,0,False,61,59350,00101006,aaaaa,False,False
26,18,94.31228,52,female,True,False,True,False,7,59,94.31228,2,0,False,36,59350,00101006,135001.0,True,False
28,18,104.7006,18,male,False,True,False,False,2,59,104.7006,2,0,False,85,59350,00101006,aaaaa,True,False
29,18,27.51308,17,female,False,True,False,False,7,59,27.51308,2,0,False,85,59350,00101006,102302.0,True,False
30,18,27.51308,13,female,False,True,False,False,4,59,27.51308,2,0,False,84,59350,00101006,101021.0,True,False
31,18,91.56173000000001,9,male,False,True,False,False,3,59,91.56173000000001,2,0,True,83,59350,00101006,102005.0,True,False
32,19,32.51303,30,male,True,False,True,True,6,59,32.51303,4,1,False,36,59350,00101006,112009.0,True,True
35,20,70.52568000000001,66,female,False,False,True,False,4,59,70.52568000000001,1,0,True,56,59350,00101007,aaaaa,True,False
36,21,37.22053,39,female,False,False,True,True,6,59,37.22053,0,2,True,56,59350,00101007,aaaaa,False,True
37,21,51.8262,4,female,False,False,False,False,0,59,51.8262,0,2,False,0,59350,00101007,aaaaa,False,True
38,22,49.31612,19,male,False,True,True,True,4,59,49.31612,1,0,False,86,59350,00101007,150008.0,True,False
39,22,49.31612,18,male,False,True,False,True,10,59,49.31612,1,0,False,86,59350,00101007,105301.0,True,False
40,23,57.146269999999994,52,female,True,False,True,True,8,59,57.146269999999994,0,1,False,46,59350,00101010,106004.0,False,True
42,25,47.88093,37,female,True,False,True,True,6,59,47.88093,1,1,True,32,59350,00101010,125302.0,True,True
43,26,47.57845,63,female,False,False,False,False,6,59,47.57845,1,0,False,51,59350,00101010,aaaaa,True,False
44,27,70.52568000000001,94,female,False,False,True,False,2,59,70.52568000000001,0,0,False,32,59350,00101010,aaaaa,False,False
45,28,32.307629999999996,59,female,True,False,True,True,7,59,32.307629999999996,2,3,False,36,59350,00101010,105012.0,True,True
47,28,32.51303,28,female,False,False,True,False,6,59,32.51303,2,3,False,66,59350,00101010,aaaaa,True,True
48,29,47.57845,60,female,False,False,True,False,0,59,47.57845,0,0,False,31,59350,00101010,aaaaa,False,False
49,30,63.44084,20,female,False,True,False,False,2,59,63.44084,0,0,False,87,59350,00101011,101802.0,False,False
51,32,63.44084,18,female,False,True,False,True,8,59,63.44084,0,0,False,86,59350,00101013,109301.0,False,False
52,33,44.423,47,male,True,False,True,True,4,59,44.423,1,2,False,32,59350,00101013,125302.0,True,True
53,33,44.423,40,female,True,False,True,False,2,59,44.423,1,2,False,32,59350,00101013,101019.0,True,True
55,34,37.22053,30,male,True,False,True,False,0,59,37.22053,0,0,False,36,59350,00101013,962382.0,False,False
56,35,63.44084,19,female,False,True,True,True,2,59,63.44084,0,0,False,86,59350,00101013,109301.0,False,False
57,36,47.88093,26,female,False,False,True,False,7,59,47.88093,0,0,False,55,59350,00101016,aaaaa,False,False
59,38,63.44084,20,female,False,True,False,True,3,59,63.44084,0,0,False,86,59350,00101016,109301.0,False,False
60,39,63.44084,18,female,True,False,False,True,6,59,63.44084,0,0,False,55,59350,00101016,105008.0,False,False
61,40,32.51303,36,male,True,False,True,False,4,59,32.51303,2,1,False,36,59350,00101016,108101.0,True,True
62,40,32.51303,29,female,True,False,True,True,3,59,32.51303,2,1,False,36,59350,00101016,156019.0,True,True
63,40,45.27143,1,female,False,False,False,False,0,59,45.27143,2,1,False,0,59350,00101016,aaaaa,True,True
64,41,54.82357,65,female,False,False,True,False,0,59,54.82357,1,0,False,82,59350,00101016,aaaaa,True,False
66,42,54.82357,65,male,False,False,True,False,5,59,54.82357,1,1,False,22,59350,00101016,aaaaa,True,True
67,42,36.9854,59,female,True,False,True,False,3,59,36.9854,1,1,False,41,59350,00101016,106017.0,True,True
68,43,37.22053,38,male,True,False,False,True,5,59,37.22053,0,1,False,36,59350,00101016,101019.0,False,True
69,43,37.22053,30,male,False,False,False,False,3,59,37.22053,0,1,False,54,59350,00101016,aaaaa,False,True
71,45,63.44084,22,male,False,True,True,True,2,59,63.44084,0,0,False,88,59350,00101016,125302.0,False,False
72,46,32.51303,33,female,True,False,False,False,10,59,32.51303,0,2,True,46,59350,00101017,101009.0,False,True
73,46,37.67285,9,male,False,True,False,False,3,59,37.67285,0,2,False,83,59350,00101017,102011.0,False,True
74,46,37.67285,7,male,False,True,False,False,3,59,37.67285,0,2,False,83,59350,00101017,102011.0,False,True
76,48,49.31612,20,female,False,True,True,False,4,59,49.31612,0,0,False,86,59350,00101017,147303.0,False,False
77,48,49.31612,19,female,False,True,True,False,4,59,49.31612,0,0,False,86,59350,00101017,147303.0,False,False
78,49,44.423,53,female,True,False,True,True,4,59,44.423,1,2,False,41,59350,00101017,107802.0,True,True
81,51,63.44084,19,female,False,True,False,False,5,59,63.44084,0,0,False,86,59350,00101019,105301.0,False,False
82,52,63.44084,21,female,False,True,True,True,5,59,63.44084,0,0,True,88,59350,00101019,150008.0,False,False
83,53,47.88093,26,male,True,False,True,True,2,59,47.88093,0,0,False,36,59350,00101019,119002.0,False,False
84,54,47.88093,25,female,True,False,True,True,4,59,47.88093,0,0,False,36,59350,00101019,124801.0,False,False
85,55,44.423,41,female,False,False,False,True,3,59,44.423,0,0,False,46,59350,00101019,aaaaa,False,False
86,55,12.95922,15,male,False,True,False,True,6,59,12.95922,0,0,False,84,59350,00101019,102014.0,False,False
87,56,47.88093,27,male,True,False,True,False,8,59,47.88093,0,1,False,47,59350,00101019,125009.0,False,True
88,57,63.44084,18,male,False,True,True,False,5,59,63.44084,0,0,False,86,59350,00101019,105301.0,False,False
89,58,49.31612,24,male,True,False,True,False,6,59,49.31612,1,0,True,36,59350,00101019,131804.0,True,False
90,58,49.31612,22,female,False,True,True,True,5,59,49.31612,1,0,False,88,59350,00101019,130202.0,True,False
92,60,49.31612,21,male,True,False,True,True,4,59,49.31612,2,0,False,88,59350,00101019,888888.0,True,False
93,60,49.31612,21,male,True,False,True,False,2,59,49.31612,2,0,True,88,59350,00101019,888888.0,True,False
94,61,49.31612,22,female,False,True,True,True,7,59,49.31612,0,1,False,88,59350,00101019,125005.0,False,True
95,61,49.31612,21,female,False,True,True,True,6,59,49.31612,0,1,False,88,59350,00101019,125301.0,False,True
96,62,47.88093,33,female,True,False,True,True,6,59,47.88093,0,1,False,36,59350,00101019,101022.0,False,True
98,63,37.22053,32,female,True,False,True,False,9,59,37.22053,1,0,False,36,59350,00101019,107802.0,True,False
99,64,47.88093,27,male,False,False,False,False,6,59,47.88093,0,0,False,46,59350,00101019,aaaaa,False,False
100,65,57.146269999999994,51,male,True,False,True,True,6,59,57.146269999999994,1,1,False,48,59350,00101019,101501.0,True,True
101,66,63.44084,18,female,False,True,False,True,4,59,63.44084,0,0,False,86,59350,00101019,125302.0,False,False
102,67,63.44084,19,female,False,True,True,True,4,59,63.44084,0,0,False,86,59350,00101019,109301.0,False,False
104,69,47.88093,25,male,True,False,True,True,5,59,47.88093,1,0,False,36,59350,00101019,119007.0,True,False
105,70,37.22053,38,male,True,False,True,False,4,59,37.22053,1,0,False,36,59350,00101019,102011.0,True,False
106,70,37.22053,38,female,True,False,True,True,6,59,37.22053,1,0,False,36,59350,00101019,125007.0,True,False
107,71,63.44084,19,female,False,True,False,True,4,59,63.44084,0,0,False,86,59350,00101019,145301.0,False,False
108,72,37.22053,28,female,True,False,True,False,3,59,37.22053,1,0,False,31,59350,00101019,125013.0,True,False
109,72,37.22053,28,male,True,False,True,False,0,59,37.22053,1,0,False,47,59350,00101019,959387.0,True,False
110,73,49.31612,24,female,False,True,False,True,9,59,49.31612,1,0,False,88,59350,00101021,105015.0,True,False
111,73,49.31612,22,male,False,True,True,False,9,59,49.31612,1,0,False,88,59350,00101021,105015.0,True,False
112,74,47.88093,25,female,False,True,True,True,4,59,47.88093,1,0,False,88,59350,00101021,110205.0,True,False
113,75,47.57845,61,female,False,False,True,True,6,59,47.57845,0,0,True,54,59350,00101021,aaaaa,False,False
114,76,36.9854,63,male,False,False,False,False,3,59,36.9854,0,0,False,36,59350,00101021,aaaaa,False,False
115,76,37.22053,29,male,True,False,False,True,4,59,37.22053,0,0,True,66,59350,00101021,124020.0,False,False
116,77,47.8897,68,female,False,False,True,False,6,59,47.8897,0,0,False,41,59350,00101021,aaaaa,False,False
117,77,32.307629999999996,63,male,True,False,True,False,4,59,32.307629999999996,0,0,False,51,59350,00101021,106007.0,False,False
119,78,32.51303,32,male,True,False,True,False,6,59,32.51303,1,0,False,32,59350,00101022,110204.0,True,False
120,78,32.51303,31,female,True,False,False,False,2,59,32.51303,1,0,False,32,59350,00101022,110204.0,True,False
121,78,45.27143,1,male,False,False,False,False,0,59,45.27143,1,0,False,0,59350,00101022,aaaaa,True,False
122,79,49.31612,23,female,False,True,True,True,2,59,49.31612,0,1,False,88,59350,00101022,125005.0,False,True
123,79,49.31612,21,female,False,True,True,True,4,59,49.31612,0,1,False,87,59350,00101022,125301.0,False,True
125,81,37.22053,25,female,True,False,True,False,6,59,37.22053,1,0,False,36,59350,00101024,aaaaa,True,False
126,81,49.31612,20,male,False,True,True,True,7,59,49.31612,1,0,False,86,59350,00101024,105301.0,True,False
127,82,70.52568000000001,71,male,False,False,True,True,0,59,70.52568000000001,0,0,False,54,59350,00101024,aaaaa,False,False
128,83,63.44084,20,male,False,True,True,False,5,59,63.44084,1,0,False,87,59350,00101024,101802.0,True,False
129,84,37.22053,31,female,True,False,True,True,11,59,37.22053,2,0,False,36,59350,00101025,119001.0,True,False
131,85,37.22053,29,female,True,False,False,True,2,59,37.22053,1,0,False,54,59350,00101025,106011.0,True,False
132,85,37.22053,27,male,False,True,True,True,4,59,37.22053,1,0,False,88,59350,00101025,125302.0,True,False
133,86,62.43557,22,female,False,True,True,True,2,59,62.43557,0,0,False,87,59350,00101802,125301.0,False,False
134,87,62.43557,22,male,False,True,True,True,2,59,62.43557,0,0,False,86,59350,00101802,145301.0,False,False
135,88,62.43557,18,female,False,True,False,False,4,59,62.43557,0,0,False,86,59350,00101802,105301.0,False,False
137,90,62.43557,18,female,False,True,True,True,6,59,62.43557,0,0,False,86,59350,00101802,125301.0,False,False
138,91,47.88093,29,male,True,False,True,False,8,59,47.88093,1,1,False,22,59350,00101802,101008.0,True,True
139,92,63.44084,23,female,True,False,True,True,3,59,63.44084,0,0,False,88,59350,00101802,888888.0,False,False
140,93,49.31612,19,female,False,True,False,False,2,59,49.31612,0,0,False,86,59350,00101802,101802.0,False,False
141,93,12.95922,17,female,False,True,False,True,2,59,12.95922,0,0,False,86,59350,00101802,109303.0,False,False
142,94,47.57845,58,male,False,False,False,True,4,59,47.57845,0,0,False,61,59350,00101802,aaaaa,False,False
143,95,62.43557,24,male,False,True,True,True,2,59,62.43557,0,0,False,88,59350,00101802,151015.0,False,False
144,96,70.52568000000001,70,male,False,False,True,True,6,59,70.52568000000001,0,0,False,36,59350,00101802,aaaaa,False,False
145,97,62.43557,19,female,False,True,False,False,8,59,62.43557,0,0,False,86,59350,00101802,109301.0,False,False
146,97,62.43557,17,female,False,True,False,False,3,59,62.43557,0,0,False,86,59350,00101802,109302.0,False,False
147,98,62.43557,21,male,False,True,True,True,5,59,62.43557,0,0,False,87,59350,00101802,125302.0,False,False
148,99,47.88093,27,male,True,False,False,False,7,59,47.88093,0,0,True,56,59350,00101802,101016.0,False,False
149,100,62.43557,21,female,False,True,False,True,2,59,62.43557,0,0,False,87,59350,00101802,103006.0,False,False
150,100,62.43557,18,female,False,True,False,False,5,59,62.43557,0,0,False,86,59350,00101802,105301.0,False,False
151,101,32.51303,35,female,True,False,True,False,9,59,32.51303,1,0,False,46,59350,00101802,101013.0,True,False
152,101,37.67285,8,male,False,True,False,False,2,59,37.67285,1,0,False,83,59350,00101802,107002.0,True,False
153,101,45.27143,3,male,False,False,False,False,0,59,45.27143,1,0,False,0,59350,00101802,aaaaa,True,False
154,102,62.43557,19,female,False,True,True,True,4,59,62.43557,0,0,True,86,59350,00101802,106301.0,False,False
155,102,62.43557,19,female,False,True,True,True,3,59,62.43557,0,0,False,86,59350,00101802,130202.0,False,False
156,103,62.43557,27,female,False,True,False,True,6,59,62.43557,0,0,False,88,59350,00101802,130202.0,False,False
157,104,62.43557,25,male,True,False,True,True,4,59,62.43557,0,0,False,32,59350,00101802,125302.0,False,False
158,105,62.43557,20,male,False,True,True,True,4,59,62.43557,0,0,False,87,59350,00101802,125302.0,False,False
160,107,62.43557,25,female,False,True,False,True,2,59,62.43557,0,0,False,88,59350,00101802,106009.0,False,False
161,107,62.43557,19,female,False,True,False,True,7,59,62.43557,0,0,False,86,59350,00101802,125302.0,False,False
162,107,62.43557,19,female,False,True,False,True,4,59,62.43557,0,0,False,86,59350,00101802,125302.0,False,False
163,108,62.43557,22,female,False,True,True,True,4,59,62.43557,0,0,False,88,59350,00101802,109301.0,False,False
164,109,47.88093,33,male,True,False,True,True,4,59,47.88093,1,1,False,32,59350,00101802,114201.0,True,True
165,110,37.22053,25,male,False,False,True,True,4,59,37.22053,2,0,False,36,59350,00101802,aaaaa,True,False
167,111,62.43557,20,female,False,True,True,True,2,59,62.43557,0,0,False,87,59350,00101802,106009.0,False,False
168,112,62.43557,19,female,False,True,False,True,4,59,62.43557,0,0,False,86,59350,00101802,125301.0,False,False
169,113,62.43557,19,female,False,True,True,True,4,59,62.43557,0,0,False,86,59350,00101802,125301.0,False,False
170,114,84.09949,19,female,False,True,False,True,11,59,84.09949,0,0,True,86,59350,00102002,125301.0,False,False
171,115,84.09949,21,female,False,True,True,False,3,59,84.09949,0,0,False,88,59350,00102002,101015.0,False,False
172,116,84.09949,21,male,False,True,False,False,4,59,84.09949,0,0,False,86,59350,00102002,101007.0,False,False
173,117,84.09949,22,male,True,False,True,False,6,59,84.09949,2,0,False,89,59350,00102002,888888.0,True,False
174,118,120.182,31,male,True,False,True,False,0,59,120.182,1,1,False,36,59350,00102003,147006.0,True,True
175,118,120.182,27,female,True,False,True,True,3,59,120.182,1,1,False,41,59350,00102003,156014.0,True,True
176,119,84.09949,23,female,False,True,True,True,4,59,84.09949,1,1,False,88,59350,00102003,130202.0,True,True
177,120,105.43700000000001,20,female,True,False,False,True,3,59,105.43700000000001,0,0,False,86,59350,00102003,aaaaa,False,False
178,120,105.43700000000001,19,male,False,True,False,True,5,59,105.43700000000001,0,0,False,86,59350,00102003,125301.0,False,False
179,121,84.09949,20,female,True,False,False,True,5,59,84.09949,0,0,False,87,59350,00102003,888888.0,False,False
180,122,84.09949,19,male,False,True,True,False,4,59,84.09949,0,0,False,86,59350,00102003,109301.0,False,False
182,124,52.891769999999994,40,male,True,False,True,False,4,59,52.891769999999994,1,1,False,46,59350,00102004,101019.0,True,True
183,125,52.891769999999994,50,female,True,False,True,False,6,59,52.891769999999994,1,0,False,31,59350,00102004,aaaaa,True,False
184,126,51.63451,50,male,True,False,True,False,3,59,51.63451,2,4,False,32,59350,00102004,150201.0,True,True
185,126,93.58184,38,female,True,False,True,False,9,59,93.58184,2,4,False,41,59350,00102004,150201.0,True,True
186,126,46.957,6,male,False,True,False,False,9,59,46.957,2,4,True,83,59350,00102004,102005.0,True,True
187,127,123.5279,63,male,False,False,True,True,4,59,123.5279,1,0,False,47,59350,00102004,aaaaa,True,False
188,127,123.5279,62,female,False,False,True,False,0,59,123.5279,1,0,False,46,59350,00102004,aaaaa,True,False
189,128,120.182,36,female,True,False,True,False,4,59,120.182,0,0,True,51,59350,00102004,109201.0,False,False
190,128,105.43700000000001,18,female,False,False,False,True,5,59,105.43700000000001,0,0,False,56,59350,00102004,aaaaa,False,False
192,129,72.75554,44,female,True,False,True,True,4,59,72.75554,1,6,False,36,59350,00102004,147003.0,True,True
193,129,66.16469000000001,7,male,False,True,False,False,5,59,66.16469000000001,1,6,False,83,59350,00102004,102005.0,True,True
194,129,66.16469000000001,5,male,False,True,False,False,3,59,66.16469000000001,1,6,False,83,59350,00102004,102005.0,True,True
195,130,84.09949,24,male,False,True,True,True,6,59,84.09949,0,1,False,88,59350,00102004,105301.0,False,True
197,132,95.86048000000001,29,female,False,False,True,False,8,59,95.86048000000001,1,0,False,81,59350,00102004,aaaaa,True,False
198,133,95.86048000000001,26,female,True,False,True,False,4,59,95.86048000000001,1,0,False,46,59350,00102004,145013.0,True,False
199,134,84.09949,20,female,False,True,False,False,4,59,84.09949,0,0,False,87,59350,00102004,109301.0,False,False
200,135,84.09949,23,female,False,True,True,False,6,59,84.09949,0,0,True,88,59350,00102004,102007.0,False,False
201,136,84.09949,20,male,False,True,True,True,4,59,84.09949,0,0,False,86,59350,00102004,147301.0,False,False
202,137,105.43700000000001,23,male,False,True,True,True,4,59,105.43700000000001,0,0,False,86,59350,00102005,109301.0,False,False
203,137,105.43700000000001,22,female,False,True,False,True,4,59,105.43700000000001,0,0,False,86,59350,00102005,109301.0,False,False
205,138,131.8613,32,female,False,False,True,False,5,59,131.8613,1,2,False,36,59350,00102005,aaaaa,True,True
206,138,106.3371,3,male,False,False,False,False,0,59,106.3371,1,2,False,0,59350,00102005,aaaaa,True,True
207,138,106.3371,1,female,False,False,False,False,0,59,106.3371,1,2,False,0,59350,00102005,aaaaa,True,True
208,139,72.75554,44,male,True,False,True,False,2,59,72.75554,2,4,False,36,59350,00102005,131805.0,True,True
210,139,102.8464,15,male,False,True,False,False,5,59,102.8464,2,4,False,85,59350,00102005,103301.0,True,True
211,139,102.8464,11,male,False,True,False,True,2,59,102.8464,2,4,True,84,59350,00102005,103301.0,True,True
212,140,84.09949,23,female,False,True,True,False,4,59,84.09949,1,0,False,88,59350,00102005,110201.0,True,False
213,141,84.09949,18,female,False,True,True,True,4,59,84.09949,0,0,False,85,59350,00102005,139301.0,False,False
214,142,120.182,27,male,True,False,True,False,2,59,120.182,3,0,False,36,59350,00102005,157802.0,True,False
215,142,105.43700000000001,22,female,True,False,True,False,5,59,105.43700000000001,3,0,False,46,59350,00102005,147012.0,True,False
216,143,84.09949,22,female,False,True,True,True,6,59,84.09949,0,0,False,88,59350,00102005,105012.0,False,False
217,144,84.09949,22,female,False,True,True,True,4,59,84.09949,0,0,False,88,59350,00102005,151015.0,False,False
218,145,84.09949,21,female,False,True,True,True,1,59,84.09949,0,0,False,88,59350,00102005,109301.0,False,False
219,146,84.09949,23,male,False,True,True,True,4,59,84.09949,0,0,False,87,59350,00102005,130801.0,False,False
220,147,84.09949,19,female,False,True,True,True,4,59,84.09949,0,0,False,86,59350,00102005,125302.0,False,False
221,148,84.09949,22,male,False,True,False,True,4,59,84.09949,0,0,False,86,59350,00102006,125301.0,False,False
222,149,84.09949,20,female,False,True,False,False,5,59,84.09949,0,0,False,87,59350,00102006,109004.0,False,False
224,151,84.09949,20,male,False,True,False,False,2,59,84.09949,0,0,False,86,59350,00102006,109301.0,False,False
225,152,84.09949,21,female,False,True,True,False,5,59,84.09949,1,0,False,86,59350,00102006,109301.0,True,False
227,154,98.52926,63,female,False,False,True,False,8,59,98.52926,1,1,False,54,59350,00102006,aaaaa,True,True
228,155,95.86048000000001,25,female,True,False,True,False,12,59,95.86048000000001,1,0,False,46,59350,00102006,103004.0,True,False
229,156,66.31136,40,male,False,False,True,False,3,59,66.31136,1,1,False,32,59350,00102006,aaaaa,True,True
230,156,105.43700000000001,24,female,True,False,False,False,4,59,105.43700000000001,1,1,False,41,59350,00102006,106003.0,True,True
231,157,84.09949,22,female,False,True,True,True,2,59,84.09949,0,0,False,88,59350,00102006,151015.0,False,False
232,158,84.09949,22,female,False,True,True,True,6,59,84.09949,0,0,False,88,59350,00102006,147015.0,False,False
233,159,95.86048000000001,28,male,False,False,False,False,6,59,95.86048000000001,0,0,False,47,59350,00102006,aaaaa,False,False
234,160,95.86048000000001,27,female,True,False,True,True,5,59,95.86048000000001,1,0,False,36,59350,00102007,111801.0,True,False
235,161,95.86048000000001,26,male,True,False,True,True,3,59,95.86048000000001,0,0,False,55,59350,00102007,101006.0,False,False
236,162,84.09949,23,male,False,True,True,True,2,59,84.09949,0,0,False,88,59350,00102007,105015.0,False,False
238,163,120.182,38,female,True,False,True,False,0,59,120.182,2,2,False,31,59350,00102007,aaaaa,True,True
239,164,98.52926,60,female,False,False,True,True,2,59,98.52926,0,0,False,41,59350,00102007,aaaaa,False,False
240,165,84.09949,18,female,False,True,False,False,4,59,84.09949,0,0,False,86,59350,00102007,102008.0,False,False
241,166,98.52926,64,male,True,False,False,True,10,59,98.52926,0,0,False,32,59350,00102007,145305.0,False,False
242,167,84.09949,19,female,False,True,True,False,2,59,84.09949,0,0,False,86,59350,00102007,110205.0,False,False
243,168,51.63451,42,male,True,False,True,False,8,59,51.63451,1,2,False,22,59350,00102007,104015.0,True,True
244,168,46.957,7,female,False,True,False,False,0,59,46.957,1,2,False,83,59350,00102007,118014.0,True,True
245,168,46.957,6,female,False,True,False,False,0,59,46.957,1,2,False,83,59350,00102007,118014.0,True,True
246,169,95.86048000000001,36,male,True,False,True,True,2,59,95.86048000000001,1,0,False,46,59350,00102007,117016.0,True,False
247,170,84.09949,23,male,True,False,True,False,4,59,84.09949,1,1,False,47,59350,00102007,111801.0,True,True
249,171,120.182,30,female,True,False,True,False,2,59,120.182,2,0,True,41,59350,00102007,134001.0,True,False
250,172,120.182,26,male,True,False,True,True,4,59,120.182,1,0,False,36,59350,00102007,157802.0,True,False
251,172,120.182,26,female,True,False,True,False,2,59,120.182,1,0,False,86,59350,00102007,888888.0,True,False
252,173,95.86048000000001,32,male,True,False,True,False,5,59,95.86048000000001,1,0,False,47,59350,00102007,101007.0,True,False
253,174,98.52926,60,female,True,False,False,False,5,59,98.52926,0,1,False,56,59350,00102008,888888.0,False,True
256,176,123.5279,56,male,True,False,True,True,8,59,123.5279,1,0,False,41,59350,00102008,102011.0,True,False
257,176,66.31136,53,female,True,False,True,True,7,59,66.31136,1,0,False,41,59350,00102008,102011.0,True,False
258,177,84.09949,19,male,False,True,False,True,5,59,84.09949,0,0,False,86,59350,00102008,109303.0,False,False
259,178,123.7185,66,male,False,False,True,False,8,59,123.7185,1,1,False,23,59350,00102008,aaaaa,True,True
260,179,123.5279,58,female,True,False,True,False,6,59,123.5279,1,1,False,22,59350,00102008,103009.0,True,True
261,179,105.43700000000001,21,female,False,True,False,True,6,59,105.43700000000001,1,1,False,86,59350,00102008,145301.0,True,True
262,180,110.55799999999999,90,female,False,False,False,True,0,59,110.55799999999999,0,0,False,82,59350,00102008,aaaaa,False,False
263,181,62.43557,28,female,False,True,False,False,2,59,62.43557,0,0,False,88,59350,00102008,150008.0,False,False
264,182,120.182,25,male,True,False,True,False,4,59,120.182,1,0,False,47,59350,00102009,124801.0,True,False
265,182,105.43700000000001,23,female,False,True,True,True,2,59,105.43700000000001,1,0,False,88,59350,00102009,105301.0,True,False
266,183,84.09949,20,female,False,True,True,True,4,59,84.09949,0,0,False,86,59350,00102009,110205.0,False,False
267,184,72.75554,43,female,True,False,True,False,11,59,72.75554,2,2,False,36,59350,00102009,962099.0,True,True
269,184,66.16469000000001,10,female,False,True,False,False,4,59,66.16469000000001,2,2,False,83,59350,00102009,102011.0,True,True
270,184,106.3371,3,female,False,False,False,False,0,59,106.3371,2,2,False,0,59350,00102009,aaaaa,True,True
271,185,84.09949,22,female,False,True,True,True,5,59,84.09949,1,0,False,88,59350,00102009,125302.0,True,False
272,186,98.52926,63,female,False,False,False,False,2,59,98.52926,0,0,True,51,59350,00102009,aaaaa,False,False
273,187,84.09949,19,female,False,True,True,True,7,59,84.09949,1,0,False,86,59350,00102009,109301.0,True,False
275,189,120.182,38,male,True,False,False,False,5,59,120.182,0,0,False,55,59350,00102009,101011.0,False,False
276,189,120.182,36,male,False,False,False,False,2,59,120.182,0,0,False,54,59350,00102009,aaaaa,False,False
277,190,84.09949,19,male,False,True,True,True,4,59,84.09949,1,0,False,86,59350,00102009,130202.0,True,False
279,192,120.182,26,female,True,False,True,False,2,59,120.182,1,0,False,41,59350,00102010,110006.0,True,False
280,192,105.43700000000001,22,female,False,True,False,False,4,59,105.43700000000001,1,0,True,86,59350,00102010,109301.0,True,False
281,193,52.891769999999994,42,female,True,False,True,False,10,59,52.891769999999994,0,1,False,32,59350,00102010,102011.0,False,True
282,194,51.63451,44,male,True,False,False,False,5,59,51.63451,0,0,False,61,59350,00102010,101013.0,False,False
283,194,93.58184,35,female,False,False,False,False,3,59,93.58184,0,0,False,56,59350,00102010,aaaaa,False,False
284,194,75.46735,1,female,False,False,False,False,0,59,75.46735,0,0,False,0,59350,00102010,aaaaa,False,False
285,195,95.86048000000001,30,male,True,False,True,False,5,59,95.86048000000001,1,2,False,41,59350,00102010,131017.0,True,True
286,196,84.09949,24,female,True,False,True,False,3,59,84.09949,1,0,False,88,59350,00102010,888888.0,True,False
287,197,72.75554,42,male,True,False,True,False,8,59,72.75554,1,0,False,36,59350,00102011,aaaaa,True,False
288,197,131.8613,38,female,True,False,True,False,3,59,131.8613,1,0,False,32,59350,00102011,130201.0,True,False
289,197,66.16469000000001,10,female,False,True,False,False,2,59,66.16469000000001,1,0,False,83,59350,00102011,102011.0,True,False
290,197,66.16469000000001,7,male,False,True,False,False,4,59,66.16469000000001,1,0,False,83,59350,00102011,102011.0,True,False
291,198,66.31136,42,female,True,False,True,False,5,59,66.31136,1,1,False,51,59350,00102011,114302.0,True,True
